price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
765000,4,2,2790,10819,2,0,0,3,2790,0,1996,0,16,15
460000,4,1,1750,5500,1,0,0,5,1050,700,1926,0,35,56
224500,4,1,1430,8355,1,0,0,4,1430,0,1983,0,1,45
254000,3,2,1850,4597,2,0,0,3,1850,0,2003,0,9,26
255000,2,1,960,28717,1,0,0,4,960,0,1984,0,41,40
610000,3,3,2480,45302,1,0,0,4,1620,860,1976,1992,42,44
920000,4,3,3750,11025,2,0,0,3,3750,0,1976,0,33,42
402500,4,2,2600,11951,2,0,0,3,2600,0,1988,2000,14,13
280950,3,1,1390,8700,1,0,3,4,840,550,1912,1989,32,35
604000,4,2,2260,7753,2,0,0,3,2260,0,1989,0,16,17
565000,4,2,2470,7447,2,0,0,3,2470,0,1984,0,20,67
255000,2,1,810,7980,1,0,0,1,810,0,1928,0,35,65
445000,4,2,1650,6000,1,0,0,5,1000,650,1959,0,35,64
2400000,3,2,3000,11665,1,1,4,3,3000,0,2001,0,33,43
195000,2,1,720,18000,1,0,0,3,720,0,1950,2005,35,71
275000,3,1,1390,48257,1,0,0,3,1390,0,1922,2013,13,14
387000,3,2,1445,1606,2,0,0,3,1300,145,2003,0,16,15
490000,2,1,1840,3300,1,0,0,4,1130,710,1910,0,35,50
505000,3,2,2100,5824,2,0,2,3,2100,0,1999,0,38,38
303500,3,1,1060,10464,1,0,0,4,1060,0,1973,0,19,22
270000,3,1,1500,6337,1,0,0,5,1500,0,1953,0,35,60
323000,4,2,1970,7213,1,0,0,3,1170,800,1977,2004,32,36
382000,3,3,1410,1253,3,0,0,3,1410,0,2005,0,35,47
1370000,4,2,3720,9450,1,0,4,5,1960,1760,1962,0,3,5
280000,4,2,2190,14439,1,0,0,4,1180,1010,1977,0,1,0
260000,3,2,1920,8075,1,0,0,4,1510,410,1969,0,14,13
201500,3,1,1160,8320,1,0,0,4,1160,0,1959,0,18,20
1157200,4,4,5860,52889,2,0,0,4,4910,950,1996,0,42,41
536500,4,1,2000,4000,1,0,0,5,1450,550,1926,0,35,61
248000,4,3,2163,5883,2,0,0,3,2163,0,2006,0,0,0
532000,5,3,3480,57499,1,0,0,4,2340,1140,1976,1992,16,15
580000,4,2,2840,6268,2,0,0,3,2840,0,1998,2006,17,16
463000,2,1,1150,4400,1,0,0,4,1150,0,1905,0,35,53
742500,4,2,3100,3773,2,0,0,3,2000,1100,1919,1996,35,59
260000,3,2,1420,14850,1,0,0,4,1020,400,1963,0,18,20
590000,4,2,2430,32496,1,0,0,3,2430,0,1993,0,42,44
312000,4,2,1930,7452,1,0,0,3,1430,500,1984,0,18,19
566000,3,2,1660,10140,1,0,0,4,1370,290,1980,0,31,31
511555,3,2,1400,7293,1,0,0,4,1400,0,1963,0,3,7
583000,4,2,2660,4000,2,0,0,3,2660,0,2001,0,31,32
290000,4,2,2000,13300,1,0,0,4,1200,800,1968,0,1,0
311100,4,2,2130,8078,1,0,0,4,1380,750,1977,0,32,33
325000,3,2,1352,1694,3,0,0,3,1352,0,2007,0,35,60
491300,3,1,1750,11340,1,0,1,4,1300,450,1987,0,33,42
315000,5,1,2320,8100,1,0,0,4,1160,1160,1956,0,6,68
360000,2,1,1420,81892,1,0,0,3,1180,240,1956,2001,32,33
330000,4,2,1940,3784,2,0,0,3,1940,0,2003,0,32,36
481450,3,2,1410,4800,1,0,0,3,1410,0,1940,1996,35,56
234950,3,1,1360,9948,1,0,0,3,1360,0,1977,2004,4,8
251000,3,1,1220,7250,1,0,0,3,1220,0,1962,2003,27,27
782000,4,2,2830,20345,2,0,0,3,1980,850,1979,2014,3,3
833000,4,2,3780,10308,2,0,0,3,3780,0,1999,0,33,43
542500,4,2,2330,14289,2,0,0,4,2330,0,1978,2000,3,6
851000,3,2,3560,107290,2,0,0,3,3560,0,1987,2000,31,32
325000,4,1,1470,70800,1,0,0,3,1470,0,1976,0,30,30
415000,4,2,3060,48787,2,0,0,3,3060,0,1992,0,30,30
252500,3,1,1030,6127,1,0,0,3,880,150,1947,2012,35,60
465000,4,2,1930,9653,1,0,0,4,1930,0,1968,0,14,13
336900,3,1,1780,120661,1,0,0,4,1780,0,1979,0,11,11
225000,3,2,2000,9202,2,0,0,4,2000,0,1992,0,21,23
270000,3,2,1690,9583,1,0,0,4,1690,0,1969,0,32,37
1702500,5,4,5190,23716,2,0,2,3,3390,1800,1987,2000,23,25
536000,3,1,1300,5413,1,0,0,3,1300,0,1925,1992,35,54
585000,4,3,2400,29252,2,0,0,4,2400,0,1982,2011,42,41
445000,2,2,1150,6634,1,0,0,3,860,290,1940,1996,35,54
320000,4,2,2310,7490,2,0,0,3,2310,0,1980,0,32,33
769900,4,3,2730,3047,2,0,0,3,2400,330,2006,0,35,55
557000,4,2,2840,4500,2,0,0,3,2840,0,2012,1912,17,16
212000,2,1,1020,1525,2,0,0,3,1020,0,2004,2003,35,62
376000,3,2,1340,1384,3,0,0,3,1340,0,2008,0,35,47
800000,4,3,3540,159430,2,0,0,3,3540,0,2007,0,7,10
2238888,5,6,7270,130017,2,0,0,3,6420,850,2010,0,16,17
324000,3,2,998,904,2,0,0,3,798,200,2007,0,35,56
549900,5,2,3060,7015,1,0,0,5,1600,1460,1979,0,35,65
320000,3,2,2130,6969,2,0,0,3,2130,0,2003,0,21,23
875000,4,2,2520,6000,1,0,0,3,1400,1120,1921,2007,35,47
265000,4,1,1940,9533,1,0,0,3,1080,860,1962,2003,18,19
394950,3,2,1350,1250,3,0,0,3,1270,80,2006,0,35,63
842500,4,2,2160,5298,2,0,0,4,2160,0,1902,0,35,59
368000,3,2,1370,1350,2,0,0,3,1010,360,2007,0,35,63
1225000,4,4,5420,101930,1,0,0,3,3890,1530,2001,0,31,32
885000,4,2,2830,5000,2,0,0,3,2830,0,1995,0,35,48
453246,3,2,2010,2287,2,0,0,3,1390,620,2014,0,16,17
927000,4,2,3300,12090,2,0,0,3,3300,0,1953,0,8,3
490000,2,2,1230,1391,2,0,0,3,870,360,2004,2003,35,53
341000,3,1,1720,7119,1,0,0,4,1720,0,1952,0,36,67
235000,1,1,810,2451,1,0,0,5,810,0,1941,0,35,61
1200000,3,1,1560,8078,1,1,4,4,1560,0,1928,0,23,25
560000,3,2,2560,216777,1,0,0,3,2560,0,1986,0,1,45
900000,4,3,4700,38412,2,0,0,3,3420,1280,1978,0,3,4
255000,2,1,1220,2500,1,0,0,3,770,450,1910,2006,35,61
1575000,5,2,3650,20150,1,0,0,4,2360,1290,1975,0,3,3
876650,3,3,2170,12508,1,0,0,5,1650,520,1928,1970,23,25
540000,4,2,2540,228254,1,0,0,3,1450,1090,1990,2009,11,11
350000,2,1,910,4500,1,0,0,4,910,0,1906,1990,35,57
750000,4,2,2980,4930,2,0,0,3,2890,90,2000,0,3,5
582000,4,1,2120,4650,1,0,1,3,1190,930,1951,1994,35,56
1315000,4,3,3460,3997,2,0,0,3,2560,900,2004,2003,35,47
372500,5,3,2480,10090,1,0,0,3,1300,1180,2004,2003,35,71
410000,3,2,2200,16921,2,0,0,3,2200,0,1987,2000,21,23
360000,4,2,1730,5500,1,0,0,5,1010,720,1943,0,35,49
1015000,3,2,2920,34527,1,0,4,4,1800,1120,1954,1983,35,55
225000,3,1,990,8012,1,0,0,4,990,0,1966,0,32,36
647000,4,2,3040,6887,2,0,0,3,3040,0,1999,0,33,42
950000,5,3,4530,258746,1,0,0,4,3200,1330,2003,0,42,44
185000,3,1,1370,8470,1,0,0,4,1370,0,1961,2001,1,45
335000,3,2,1940,4927,2,0,0,3,1940,0,2004,2003,32,36
210000,3,2,1040,2643,2,0,0,3,720,320,2004,2003,35,57
522000,4,2,1800,8623,1,0,0,4,1360,440,1980,0,19,21
770000,3,1,1720,5000,1,0,0,3,1720,0,1954,2014,35,59
499950,3,1,980,6380,1,0,0,3,760,220,1941,1994,35,54
751000,4,2,3110,6142,2,0,0,3,3110,0,2004,2003,31,31
330000,5,3,2100,7715,1,0,0,3,1250,850,2013,1923,6,69
465000,3,1,2020,11358,1,0,0,4,1190,830,1956,0,19,21
850000,4,1,2350,11914,1,0,0,4,2350,0,1961,2001,23,25
947500,4,2,3290,12329,1,0,0,4,3290,0,1968,0,23,25
302000,5,2,2180,7813,2,0,0,3,2180,0,1986,0,21,23
500000,2,2,1290,1334,3,0,0,3,1290,0,2007,0,35,50
201000,3,1,1460,9750,1,0,0,4,1460,0,1969,0,18,26
265000,2,1,1290,2828,2,0,0,3,1290,0,2008,0,31,32
870300,4,2,2350,3150,1,0,0,4,1690,660,1910,0,35,47
339000,3,1,1080,8100,1,0,0,4,1080,0,1955,2009,36,67
690000,4,2,2670,13463,2,0,0,4,2670,0,1989,0,16,17
788000,4,3,3680,5759,2,0,0,3,2840,840,2003,0,16,15
315275,3,1,1440,8040,1,0,0,3,960,480,1951,1994,35,60
505000,4,1,1940,4800,1,0,0,5,1030,910,1922,1956,35,59
368000,3,1,1280,9898,1,0,0,3,1280,0,1968,1997,42,41
947500,3,2,2980,27144,1,1,2,5,2180,800,1917,0,6,68
156000,3,1,970,8580,1,0,0,3,970,0,1959,1989,14,2
610000,4,3,2110,5000,1,0,2,4,1640,470,1930,0,35,63
420000,2,2,1480,1369,3,0,0,3,1480,0,2009,0,31,31
192000,2,1,700,10540,1,0,0,3,700,0,1953,0,26,68
910000,3,2,2700,6120,1,0,0,4,1350,1350,1962,0,35,54
1300000,4,3,2330,9687,2,0,3,3,2330,0,1918,0,35,53
1346400,5,1,3380,20021,1,0,0,4,1690,1690,1963,0,8,3
840000,4,2,2600,2750,1,0,0,3,1620,980,1936,0,35,52
300000,2,1,1360,8100,1,0,0,3,860,500,1975,0,35,70
505000,4,2,2780,6369,1,0,0,3,1590,1190,1978,0,19,22
110000,3,1,1250,53143,1,0,0,5,1250,0,1945,0,21,23
746000,3,2,2620,8950,2,0,0,3,2620,0,1992,0,3,5
211000,3,1,1350,7620,1,0,0,5,1350,0,1941,0,6,68
675000,4,3,2400,3340,1,0,0,4,1200,1200,1964,0,35,50
734200,4,2,2760,5000,1,0,0,5,1680,1080,1928,1970,35,50
1225000,4,2,3070,16028,1,0,3,3,1870,1200,1976,0,23,25
615000,2,1,2040,28593,1,1,3,4,2040,0,1919,1990,41,40
630000,4,2,1770,6000,2,0,0,5,1770,0,1911,1981,35,74
1264000,4,3,3490,9170,2,0,0,3,3490,0,2012,1912,3,3
301500,2,1,830,1333,2,0,0,3,830,0,2005,0,35,63
369000,2,2,980,895,2,0,0,3,670,310,2009,0,35,55
635000,3,2,1570,1433,3,0,0,3,1570,0,2010,0,35,47
1033888,4,3,3270,5187,2,0,0,3,3110,160,2014,0,31,31
383000,4,2,2160,6223,2,0,0,3,2160,0,2010,0,21,23
1050000,4,3,3280,11000,2,0,0,3,2320,960,2008,0,19,21
455000,4,2,3360,7685,2,0,0,3,3360,0,2001,0,32,36
819900,5,2,3150,7119,2,0,0,3,3150,0,2013,1923,31,31
625000,3,3,1810,1846,2,0,0,4,1440,370,2009,0,35,59
651000,4,2,2740,7140,2,0,0,3,2740,0,1993,0,33,42
480000,5,4,3830,35000,1,0,0,3,2130,1700,1976,0,42,44
757000,3,3,3190,5283,2,0,0,3,3190,0,2007,0,16,17
460000,3,2,2350,10450,1,0,0,3,1390,960,1977,2004,17,16
267345,4,2,2510,8165,1,0,0,4,1610,900,1972,0,14,13
530000,2,2,1680,4950,1,0,0,3,1680,0,2006,0,31,32
449500,3,2,1770,6610,1,0,0,4,960,810,1954,1979,36,62
289000,3,1,1090,7315,1,0,0,5,1090,0,1981,0,32,34
373000,5,2,3001,5710,2,0,0,3,3001,0,2006,0,18,18
525000,5,3,2450,4591,2,0,0,3,2450,0,1994,0,35,56
777000,3,3,3610,59677,2,0,0,3,2440,1170,2003,0,16,15
550000,4,2,2250,7500,1,0,0,5,1200,1050,1956,0,3,4
523000,3,1,1240,7735,1,0,0,4,1240,0,1957,2001,3,7
628000,4,2,2260,6000,1,0,0,3,1430,830,1958,2004,35,54
581000,4,1,2090,8164,1,0,0,4,1070,1020,1963,0,31,31
245000,5,1,2020,7902,1,0,0,3,1220,800,1962,2003,35,69
415000,3,1,1960,5000,1,0,0,5,980,980,1911,1984,35,51
1895000,5,2,3120,16672,2,0,0,4,3120,0,1969,0,43,3
225000,3,1,1250,7500,1,0,0,3,1250,0,1967,2011,18,18
287000,3,2,1490,9600,1,0,0,4,1170,320,1987,0,11,11
799200,6,3,2890,2370,2,0,0,3,2290,600,1906,2014,35,46
239950,3,1,1900,33888,1,0,0,4,1900,0,1942,1982,1,0
591000,3,1,1680,2400,1,0,0,5,870,810,1922,1956,35,59
700000,3,2,2030,8398,2,0,0,4,2030,0,1975,0,3,7
475000,4,2,3740,8700,1,0,0,3,2260,1480,2004,2003,32,36
575000,3,1,1580,11750,1,0,0,4,1180,400,1951,1999,35,57
771000,3,2,1780,6120,1,0,0,4,1390,390,1927,0,35,59
155000,2,1,910,6232,1,0,0,3,910,0,1943,2002,35,57
550000,7,4,3440,8100,2,0,0,3,3440,0,1970,2014,35,47
645000,3,2,1740,13750,2,0,0,4,1740,0,1975,0,3,7
464000,5,2,3400,8970,1,0,0,4,1700,1700,1959,0,36,62
1050000,4,3,4400,16625,2,0,0,3,4400,0,2003,0,33,43
350000,3,2,2010,14298,2,0,0,3,2010,0,1977,2004,41,40
591000,4,2,2710,38180,2,0,0,4,2710,0,1977,0,42,44
2555000,4,2,5300,26211,2,1,2,2,4570,730,1923,0,35,48
717000,3,1,1310,3880,1,0,0,3,1090,220,1956,2001,35,56
225000,4,1,1950,12559,1,0,0,3,1950,0,1939,1969,34,72
225000,3,1,1040,6535,1,0,0,3,1040,0,1947,2012,35,69
345000,3,1,1090,7200,1,0,0,3,1090,0,1968,1997,19,22
230000,2,0,650,5360,1,0,0,4,650,0,1931,0,35,62
385000,3,2,1480,6600,1,0,2,3,740,740,1943,2002,35,65
90000,2,1,790,2640,1,0,0,3,790,0,1973,2013,19,22
860000,4,2,3560,11119,1,0,2,3,2290,1270,1986,0,3,3
675000,4,2,3000,5548,2,0,0,3,3000,0,2006,0,25,34
975000,4,2,3490,7494,2,0,3,3,3490,0,2000,0,3,5
780000,3,1,2340,10495,1,0,0,4,2340,0,1967,0,23,25
370000,3,1,1650,8254,1,0,0,5,1060,590,1951,0,36,67
665000,3,2,1940,5820,1,0,0,5,1150,790,1944,0,35,50
675000,5,3,3410,9600,1,0,0,4,1870,1540,1968,0,31,31
620000,3,1,1710,4050,1,0,0,3,1710,0,1909,2004,35,47
1105000,4,1,2740,4000,2,0,0,5,1930,810,1905,0,35,52
450000,3,2,1250,892,2,0,0,3,1040,210,2010,0,35,55
450000,3,2,2450,42180,1,0,0,4,2450,0,1978,2000,9,26
530000,3,1,1690,8190,1,0,0,4,1690,0,1958,1972,3,4
635000,4,1,1950,13320,1,0,0,4,1370,580,1969,0,3,6
580000,5,2,2290,7125,1,0,0,3,1190,1100,1964,2000,3,7
1550000,5,3,3370,17458,1,0,2,5,2000,1370,1982,0,23,25
285000,3,1,1090,8640,1,0,0,4,1090,0,1973,0,6,68
375000,3,1,1190,9486,1,0,0,4,1190,0,1953,1983,26,68
1400000,5,4,3530,7924,2,0,0,3,3530,0,2001,0,23,25
560000,3,1,1440,5000,2,0,0,3,1440,0,1910,2006,35,47
405000,4,1,2180,13529,1,0,0,3,1090,1090,1956,2001,20,67
413000,4,1,1410,6000,1,0,0,3,810,600,1925,2002,35,61
287600,3,2,1950,8251,2,0,0,3,1950,0,1990,2009,1,0
1680000,5,3,4860,23723,2,0,2,4,3820,1040,1989,0,23,25
225000,3,1,1660,7210,1,0,0,3,1100,560,1963,2008,1,0
319000,3,1,1390,12823,1,0,0,4,1390,0,1968,0,42,44
322500,3,2,1350,14200,1,0,0,3,1350,0,1989,0,11,11
570000,3,2,1530,5401,1,0,0,4,1530,0,1937,0,35,54
465000,3,1,1270,5112,1,0,0,3,1270,0,1950,2005,35,54
435000,4,2,2140,6355,2,0,0,3,2140,0,2002,0,38,38
502000,4,2,2040,5616,2,0,0,3,2040,0,2012,1912,17,16
525000,3,3,2876,5086,2,0,0,3,2360,516,2007,0,42,41
525000,3,2,1580,1161,2,0,0,3,1010,570,2008,0,35,53
660000,4,3,3400,5196,2,0,0,3,3400,0,2012,1912,38,38
870000,4,2,3520,6773,2,0,0,3,2650,870,2006,0,35,63
650000,4,2,2210,4861,2,0,0,3,2210,0,2013,1923,35,56
505000,4,2,2790,5602,2,0,0,3,2790,0,2009,0,32,37
330000,3,2,1450,5008,1,0,0,3,840,610,2007,0,35,49
385000,4,1,1620,4980,1,0,0,4,860,760,1947,1988,35,62
306000,3,1,1220,1086,3,0,0,3,1220,0,2007,0,35,62
546000,3,1,2000,5000,1,0,0,4,1110,890,1921,0,35,56
925000,4,2,2190,7350,2,0,0,5,2190,0,1958,0,23,25
542000,4,1,1900,8250,1,0,0,4,950,950,1955,2009,3,5
800000,3,1,1700,4400,1,0,0,4,1700,0,1906,1990,35,59
620000,5,2,2540,3832,2,0,0,5,1760,780,1929,0,35,56
175000,2,1,1170,8925,1,0,2,3,1170,0,1911,1979,10,73
740000,5,5,5774,31675,1,0,2,3,4490,1284,1984,0,14,2
345000,3,2,2120,15003,2,0,0,3,2120,0,1984,0,32,37
510000,3,1,2170,26460,1,0,0,3,1450,720,1986,0,33,42
530000,4,2,2450,15002,1,0,0,5,2450,0,1974,0,26,68
155000,2,1,700,5200,1,0,0,5,700,0,1952,1998,32,34
266000,3,2,1780,7214,1,0,0,4,1400,380,1986,0,18,18
257200,3,2,1850,8250,1,0,0,4,1150,700,1952,0,1,1
265000,3,2,1570,5706,1,0,0,3,1570,0,1998,2006,1,45
372220,3,1,1290,5500,1,0,0,3,980,310,1951,1994,35,63
337500,5,2,1700,7314,1,0,0,3,1000,700,1956,2001,35,51
582500,2,1,1159,4800,1,0,0,3,1159,0,1948,1994,35,74
489200,3,2,1850,9600,1,0,0,5,1850,0,1965,0,19,22
405100,2,1,840,3522,1,0,0,3,840,0,1947,2012,35,74
372977,3,2,1690,1618,2,0,0,3,1150,540,2014,0,16,17
310000,3,1,1050,9876,1,0,0,3,1050,0,1953,0,17,16
538000,3,1,1400,3825,1,0,0,4,1100,300,1904,0,35,56
1400000,3,2,2550,7200,2,0,2,3,2550,0,1981,2013,35,64
317000,3,2,1840,5011,2,0,0,3,1840,0,2012,1912,21,23
702500,3,1,2360,6750,2,0,0,5,1930,430,1926,0,35,47
565000,4,2,2240,14667,2,0,0,4,2240,0,1989,0,25,37
723000,4,2,2700,4004,2,0,0,3,2700,0,2004,2003,16,17
766950,3,2,3030,30007,1,0,0,4,3030,0,1992,0,42,44
682000,3,1,1830,5120,1,0,2,5,1830,0,1903,0,35,59
325000,3,2,2220,6049,2,0,0,4,2220,0,1990,0,18,19
543000,3,2,2090,7640,1,0,0,3,1360,730,1962,2014,36,62
525000,3,1,1600,6120,1,0,0,3,1600,0,1924,2011,35,54
364000,4,1,2010,8625,1,0,0,4,1340,670,1957,2001,36,62
394475,2,1,830,4000,1,0,0,3,830,0,1955,2005,35,56
316000,4,2,2010,7226,2,0,0,3,2010,0,1995,0,1,45
339950,3,1,1050,5402,1,0,0,4,1050,0,1906,1990,35,64
486000,4,2,2150,39449,1,0,0,3,1420,730,1978,0,13,14
160000,3,1,860,11900,1,0,0,4,860,0,1963,0,18,18
930000,3,2,3100,20553,1,0,0,3,3100,0,1954,2005,36,70
139000,3,1,1100,17334,1,0,0,3,1100,0,1978,0,1,0
562000,3,1,1830,8000,1,0,0,4,1830,0,1957,2001,3,7
299000,2,1,1250,34395,1,0,0,4,1250,0,1950,1983,14,2
511000,3,2,1820,4883,2,0,0,3,1820,0,2005,0,17,16
499000,3,2,2090,42689,1,0,0,3,2090,0,1959,1998,30,30
356000,3,3,2100,12384,2,0,0,3,2100,0,1980,0,40,69
470000,4,2,2310,14023,2,0,0,3,2310,0,1991,0,11,11
715000,4,2,2060,5649,1,0,0,5,1360,700,1941,0,35,74
1120000,4,2,4470,60373,2,0,0,3,4470,0,1988,2000,42,41
458000,3,1,1660,7500,1,0,0,4,1060,600,1940,2001,35,60
966000,5,4,3810,8019,2,0,0,3,3810,0,2008,0,33,43
305495,3,1,2110,10200,2,0,0,4,2110,0,1966,0,32,37
543000,2,2,2370,217800,1,0,0,3,1600,770,1992,0,16,15
340000,3,2,1970,3716,2,0,0,3,1970,0,1997,0,32,34
633100,4,2,2470,33305,2,0,0,3,2470,0,1993,0,31,32
310000,3,1,1480,7830,1,0,0,3,1480,0,1952,2008,36,62
349950,5,3,2257,10117,1,0,0,3,1363,894,2005,0,34,72
267800,2,1,700,6000,1,0,0,4,700,0,1949,1985,36,67
234000,4,2,1630,9010,1,0,0,4,1050,580,1975,0,1,45
740000,4,2,3430,10157,2,0,0,3,3430,0,2000,0,19,22
607500,5,1,2220,6000,1,0,0,3,1420,800,1923,1998,35,74
223000,3,1,1340,7473,1,0,0,4,1340,0,1973,0,1,1
400000,2,1,980,2130,1,0,0,4,860,120,1918,1974,35,56
802000,3,2,2580,13096,2,0,0,3,2580,0,1986,0,31,31
253000,4,2,2230,4541,2,0,0,3,2230,0,2006,0,9,26
1058000,4,2,2290,11137,1,0,0,4,2290,0,1955,2009,3,3
300000,3,1,1260,8280,1,0,0,3,1260,0,1946,0,35,54
625000,4,2,1680,11180,1,0,0,4,1680,0,1966,0,31,31
707000,4,3,3200,7081,2,0,0,3,3200,0,2004,2003,33,43
950000,4,2,3320,7644,2,0,0,3,3320,0,1995,0,3,5
420000,4,2,3040,24123,2,0,0,3,3040,0,1999,0,1,45
498000,4,2,2270,7375,1,0,0,4,1290,980,1973,0,19,22
450000,3,2,2910,17172,2,0,0,3,2910,0,1989,0,14,2
955000,5,2,2510,9887,2,0,0,3,2510,0,1972,2002,23,25
215000,2,1,1240,7200,1,0,0,3,1240,0,1967,2011,40,69
437000,3,2,2580,5200,2,0,0,3,2580,0,2008,0,32,37
773000,3,2,2470,3600,2,0,0,3,2470,0,2007,0,16,17
1222500,4,3,4910,9444,1,0,0,3,3110,1800,2007,0,33,42
256883,3,2,1690,5025,2,0,0,3,1690,0,2003,0,14,13
592500,4,2,2240,12032,1,0,0,3,2240,0,1983,2009,33,42
252350,3,2,1650,7352,1,0,0,3,1160,490,1979,2014,32,36
370000,4,2,2710,5880,2,0,0,3,2710,0,1998,2006,1,45
465750,3,1,1260,10350,1,0,0,3,1260,0,1959,1989,3,7
185000,3,1,1150,8100,1,0,0,3,1150,0,1932,0,35,69
582800,4,2,2550,7636,1,0,0,3,1440,1110,1986,0,33,42
245000,3,1,1490,6930,1,0,0,4,1490,0,1990,0,18,18
302000,4,1,2020,7865,1,0,0,4,1010,1010,1963,0,32,37
451555,2,1,1320,4520,1,0,1,3,1320,0,1912,1971,35,55
250000,3,1,1230,10350,1,0,0,4,1230,0,1957,2001,32,33
255000,4,2,2070,7800,2,0,0,3,2070,0,1989,0,14,2
840000,4,1,2930,11562,1,0,3,3,1670,1260,1947,2012,35,56
190000,3,1,1090,8520,1,0,0,3,1090,0,1967,2011,14,2
349950,3,1,1400,7066,1,0,0,3,1400,0,1957,2000,35,60
613000,4,2,1550,4815,1,0,0,3,1550,0,1909,2004,35,47
300000,3,1,1220,13000,1,0,0,4,1220,0,1955,2009,36,62
455000,3,2,1870,7344,1,0,0,3,1470,400,1980,0,19,22
335000,3,2,2150,30476,2,0,0,3,2150,0,1991,0,40,72
197500,3,1,980,3090,1,0,0,3,980,0,1903,2005,35,57
412500,3,1,1490,8475,1,0,0,4,1490,0,1963,0,31,31
395300,3,1,1120,7000,1,0,0,3,1120,0,1955,2005,3,6
342400,3,2,1180,9630,2,0,0,3,1180,0,1986,0,17,16
749400,4,2,3240,20301,2,0,0,3,3240,0,1985,0,31,31
316500,4,2,2150,6807,2,0,0,4,2150,0,1991,0,18,19
390000,3,2,2240,10800,2,0,0,3,2240,0,1996,0,17,16
225000,3,2,1400,7384,1,0,0,3,1150,250,1979,2014,32,36
550000,3,2,1980,40887,1,0,0,4,1980,0,1980,0,31,32
280000,3,1,1330,20562,1,0,0,3,1330,0,1959,1989,27,27
1255000,4,2,3200,7535,2,0,0,3,3200,0,2006,0,35,48
575000,2,1,1490,6000,1,0,0,3,1090,400,1946,0,35,53
1000000,5,4,3920,16258,2,0,0,3,2900,1020,1990,2009,3,3
585000,5,1,2000,3750,2,0,0,4,2000,0,1921,0,35,47
620000,4,2,2680,9185,2,0,0,3,2680,0,1989,0,16,17
204700,4,2,1670,9987,1,0,0,3,1670,0,1967,2011,1,0
695000,4,3,3150,9130,2,0,0,3,3150,0,2001,0,33,43
689900,4,3,2740,7266,2,0,0,3,2060,680,2003,0,16,15
375000,4,1,1890,8000,1,0,0,4,1250,640,1960,2001,36,62
475000,7,3,2870,29699,1,0,0,3,1520,1350,1961,2004,35,60
215000,3,1,1160,10384,1,0,0,4,1160,0,1969,0,21,23
2100000,4,1,3550,19865,2,0,0,3,3550,0,1962,2002,22,24
790000,3,1,1790,6117,1,0,2,3,1350,440,1940,1996,35,74
350000,3,1,1680,250470,1,0,0,4,1070,610,1940,2001,11,11
695000,3,2,4560,17622,2,0,0,4,3800,760,1986,0,33,42
263000,3,2,1590,7748,2,0,0,4,1590,0,1991,0,14,2
400000,3,1,1630,10304,1,0,0,5,1630,0,1953,0,36,67
525000,3,2,2700,7434,2,0,0,3,2700,0,1991,0,42,41
349950,3,2,1700,7496,2,0,0,3,1700,0,1994,0,32,33
1085000,4,3,3740,12080,1,0,0,3,2000,1740,1988,2000,42,44
744000,4,3,1980,5352,2,0,0,3,1980,0,1941,2005,35,63
312500,2,1,880,6345,1,0,0,3,880,0,1919,2001,35,49
240000,3,2,1400,6200,1,0,0,3,700,700,1948,1994,36,62
495000,4,2,2050,4000,1,0,0,5,1210,840,1941,0,35,64
580050,3,2,2360,4638,2,0,3,3,2360,0,1996,0,35,54
640000,4,2,2560,7798,1,0,0,4,1890,670,1947,1988,35,54
417000,3,1,1340,10224,1,0,0,4,1340,0,1956,0,3,5
174950,3,1,1060,5200,1,0,0,5,1060,0,1970,0,9,26
295000,3,1,850,2500,1,0,0,3,850,0,1986,0,35,49
423000,4,1,1880,7303,1,0,0,3,1010,870,1976,0,19,22
839000,3,1,1230,12305,1,0,0,3,1230,0,1955,1990,3,3
343000,4,1,2290,10290,1,0,0,3,1340,950,1960,2012,35,65
467000,3,1,1660,6582,1,0,0,5,1000,660,1946,0,35,62
512500,3,2,1840,2875,2,0,0,4,1840,0,1997,0,35,55
575000,4,2,3020,17810,1,0,0,3,1600,1420,1979,2014,20,67
465000,3,1,1410,6886,1,0,0,3,1410,0,1924,2013,35,62
270000,3,1,1010,9514,1,0,0,3,1010,0,1969,2010,32,37
340000,3,1,1960,8136,1,0,0,3,980,980,1948,1994,35,49
765000,5,3,3580,14275,2,0,0,3,3190,390,1999,0,16,15
497000,4,2,2240,7200,2,0,0,3,2240,0,1995,0,35,57
803100,4,2,3310,5404,2,0,0,3,3310,0,2004,2003,31,31
344000,3,2,1232,1130,3,0,0,3,1232,0,2007,0,35,60
828950,4,3,3930,5680,2,0,1,3,2820,1110,2013,1923,16,15
386380,3,2,1720,3600,2,0,0,3,1720,0,2010,0,31,32
312000,3,2,1490,974,2,0,0,3,1220,270,2009,0,35,49
720000,3,2,3150,151588,2,0,0,3,3150,0,2007,0,13,14
914500,4,2,3950,10856,3,0,0,3,3950,0,2013,1923,33,43
819995,5,2,3030,10335,2,0,0,3,3030,0,2013,1923,25,34
252700,2,1,1070,9643,1,0,0,3,1070,0,1985,0,18,18
437500,3,2,2320,36847,2,0,2,3,2320,0,1992,0,27,27
